id,product_id,color,size,stock,price,note
846,423,Trắng,M,133,158349,
847,424,Đen,L,50,447405,
848,424,Đen,L,138,446837,
849,425,Trắng,M,50,101278,
850,425,Đen,M,23,95722,
851,426,Đen,M,39,116759,
852,426,Trắng,L,126,122139,
853,427,Đen,M,80,184055,
854,427,Trắng,M,44,184846,
855,428,Trắng,L,45,251362,
856,428,Đen,L,130,258831,
857,429,Đen,L,40,308420,
858,429,Trắng,M,142,311435,
859,430,Trắng,L,130,54282,
860,430,Trắng,L,129,64176,
861,431,Đen,L,25,145751,
862,431,Đen,M,108,146594,
863,432,Trắng,L,99,447752,
864,432,Trắng,L,80,458615,
865,433,Đen,M,121,99572,
866,433,Đen,L,48,98776,
867,434,Trắng,M,111,115515,
868,434,Đen,M,129,115608,
869,435,Trắng,M,78,193406,
870,435,Đen,L,66,194543,
871,436,Trắng,M,101,254351,
872,436,Đen,M,99,259954,
873,437,Đen,L,60,311661,
874,437,Đen,M,104,305065,
875,438,Trắng,M,63,57315,
876,438,Đen,L,143,63728,
877,439,Trắng,M,123,159744,
878,439,Trắng,M,84,155092,
879,440,Trắng,L,32,451669,
880,440,Trắng,L,76,448505,
881,441,Trắng,L,131,97741,
882,441,Trắng,L,21,103293,
883,442,Đen,L,83,118025,
884,442,Đen,M,148,118487,
885,443,Trắng,M,42,191703,
886,443,Trắng,M,76,189694,
887,444,Trắng,M,49,247715,
888,444,Trắng,M,24,256826,
889,445,Trắng,L,136,314373,
890,445,Trắng,M,141,309830,
891,446,Trắng,L,44,60505,
892,446,Đen,M,33,57238,
893,447,Đen,M,20,156311,
894,447,Đen,M,84,154908,
895,448,Trắng,M,25,456090,
896,448,Đen,M,70,445354,
897,449,Đen,L,72,108662,
898,449,Trắng,L,45,108856,
899,450,Đen,M,112,116268,
900,450,Đen,M,126,128102,
901,451,Trắng,L,78,186453,
902,451,Trắng,L,48,180033,
903,452,Đen,L,130,253333,
904,452,Đen,L,119,253636,
905,453,Trắng,M,92,306650,
906,453,Đen,L,82,305961,
907,454,Trắng,L,78,60219,
908,454,Trắng,M,26,51331,
909,455,Trắng,L,59,150084,
910,455,Đen,L,79,156308,
911,456,Trắng,L,146,445049,
912,456,Đen,L,111,453978,
913,457,Đen,M,96,104731,
914,457,Trắng,M,43,95638,
915,458,Đen,L,82,116901,
916,458,Trắng,L,150,117188,
917,459,Đen,L,128,183336,
918,459,Trắng,M,58,183083,
919,460,Trắng,M,33,257277,
920,460,Trắng,L,125,255917,
921,461,Trắng,L,53,309356,
922,461,Trắng,M,114,318392,
923,462,Đen,L,123,51269,
924,462,Đen,L,41,62920,
925,463,Trắng,M,49,150393,
926,463,Đen,L,66,145031,
927,464,Trắng,M,56,445166,
928,464,Đen,M,52,446498,
929,465,Đen,M,28,100044,
930,465,Đen,M,20,100968,
931,466,Trắng,M,93,126119,
932,466,Trắng,L,48,124618,
933,467,Trắng,L,75,192250,
934,467,Đen,M,88,193355,
935,468,Đen,L,77,251820,
936,468,Đen,L,84,249496,
937,469,Trắng,L,58,309539,
938,469,Đen,M,71,313930,
939,470,Đen,L,82,63380,
940,470,Đen,M,50,52078,
941,471,Đen,M,128,151300,
942,471,Đen,M,112,146771,
943,472,Đen,L,144,448462,
944,472,Đen,L,126,456642,
945,473,Đen,L,20,107111,
946,473,Trắng,L,120,100576,
947,474,Đen,M,118,129788,
948,474,Trắng,L,65,116119,
949,475,Đen,M,115,187104,
950,475,Trắng,M,95,186785,
951,476,Đen,L,76,251150,
952,476,Trắng,M,30,256274,
953,477,Đen,L,138,308230,
954,477,Trắng,M,77,310206,
955,478,Đen,L,90,63718,
956,478,Trắng,L,28,64057,
957,479,Trắng,L,81,145874,
958,479,Đen,M,55,156921,
959,480,Trắng,L,50,447733,
960,480,Đen,L,98,446271,
961,481,Đen,M,24,96590,
962,481,Trắng,L,115,100248,
963,482,Đen,L,38,128718,
964,482,Trắng,L,39,124304,
965,483,Đen,L,55,180419,
966,483,Trắng,M,94,190655,
967,484,Trắng,M,104,246508,
968,484,Đen,L,45,253507,
969,485,Đen,L,32,316576,
970,485,Đen,L,127,313717,
971,486,Đen,M,70,63201,
972,486,Đen,M,38,63713,
973,487,Đen,L,106,146376,
974,487,Đen,M,112,145935,
975,488,Đen,L,107,455990,
976,488,Trắng,L,39,448331,
977,489,Trắng,M,77,100662,
978,489,Đen,M,96,104983,
979,490,Đen,L,39,121898,
980,490,Trắng,M,103,126990,
981,491,Trắng,M,103,189046,
982,491,Đen,M,60,180333,
983,492,Trắng,L,47,255875,
984,492,Đen,L,74,251845,
985,493,Đen,L,129,315454,
986,493,Trắng,L,23,311281,
987,494,Đen,L,81,50436,
988,494,Đen,L,47,53841,
989,495,Đen,L,144,156528,
990,495,Trắng,L,128,158838,
991,496,Đen,L,121,446172,
992,496,Đen,M,130,458046,
993,497,Đen,L,132,103783,
994,497,Trắng,L,82,100694,
995,498,Trắng,L,68,120016,
996,498,Trắng,M,71,128034,
997,499,Đen,L,112,189068,
998,499,Đen,M,96,180260,
999,500,Trắng,L,135,256946,
1000,500,Đen,M,120,247634,
1001,501,Đen,M,53,316864,
1002,501,Đen,M,27,316920,
1003,502,Trắng,M,95,59515,
1004,502,Đen,M,47,57790,
1005,503,Trắng,M,108,152312,
1006,503,Đen,L,71,159538,
1007,504,Trắng,L,141,451758,
1008,504,Đen,M,106,450988,
1009,505,Trắng,M,60,97790,
1010,505,Đen,L,55,98419,
1011,506,Trắng,M,46,120403,
1012,506,Trắng,L,20,118892,
1013,507,Đen,M,101,191605,
1014,507,Trắng,M,77,181447,
1015,508,Đen,M,146,245377,
1016,508,Trắng,L,97,246446,
1017,509,Trắng,L,39,315166,
1018,509,Đen,M,77,306705,
1019,510,Đen,L,74,60095,
1020,510,Trắng,L,91,61302,
1021,511,Trắng,L,86,146760,
1022,511,Trắng,M,28,147381,
1023,512,Đen,M,105,457870,
1024,512,Đen,L,99,445081,
1025,513,Trắng,M,131,97329,
1026,513,Đen,L,99,99725,
1027,514,Trắng,L,55,117547,
1028,514,Trắng,M,55,125849,
1029,515,Trắng,M,59,184009,
1030,515,Trắng,M,64,188770,
1031,516,Trắng,L,116,258001,
1032,516,Trắng,M,29,251645,
1033,517,Trắng,L,96,317199,
1034,517,Trắng,M,52,308754,
1035,518,Trắng,L,122,51925,
1036,518,Trắng,M,64,50830,
1037,519,Đen,L,122,145233,
1038,519,Đen,M,60,150618,
1039,520,Đen,M,34,449066,
1040,520,Trắng,L,74,459410,
1041,521,Trắng,M,24,106663,
1042,521,Đen,L,111,96063,
1043,522,Đen,M,73,127269,
1044,522,Trắng,L,35,120178,
1045,523,Trắng,M,49,188667,
1046,523,Đen,M,62,183020,
1047,524,Trắng,M,142,247106,
1048,524,Đen,M,46,251467,
1049,525,Trắng,M,74,306662,
1050,525,Trắng,L,78,307381,
1051,526,Đen,M,46,53781,
1052,526,Trắng,L,131,64028,
1053,527,Trắng,L,142,147824,
1054,527,Đen,L,44,155744,
1055,528,Đen,M,71,447615,
1056,528,Trắng,L,80,452999,
1057,529,Trắng,L,52,103900,
1058,529,Trắng,L,135,97338,
1059,530,Đen,M,104,116236,
1060,530,Đen,L,54,118512,
1061,531,Trắng,M,35,184895,
1062,531,Trắng,L,91,190837,
1063,532,Trắng,M,102,245830,
1064,532,Đen,M,62,254047,
1065,533,Đen,L,126,311756,
1066,533,Đen,M,91,313547,
1067,534,Đen,M,38,56041,
1068,534,Đen,L,80,60750,
1069,535,Trắng,M,109,155291,
1070,535,Đen,M,83,147926,
1071,536,Đen,L,125,447031,
1072,536,Trắng,L,41,446024,
1073,537,Trắng,L,93,98879,
1074,537,Đen,L,135,104157,
1075,538,Đen,M,56,126244,
1076,538,Đen,L,96,117747,
1077,539,Đen,M,101,188201,
1078,539,Đen,M,145,191341,
1079,540,Đen,L,58,257244,
1080,540,Đen,L,119,257043,
1081,541,Đen,M,36,305434,
1082,541,Đen,L,141,307649,
1083,542,Đen,M,89,56369,
1084,542,Trắng,M,85,64338,
1085,543,Trắng,M,106,152048,
1086,543,Đen,L,113,152949,
1087,544,Trắng,L,57,447288,
1088,544,Đen,L,97,452229,
1089,545,Đen,L,34,106737,
1090,545,Đen,L,35,96533,
1091,546,Đen,L,113,129025,
1092,546,Đen,L,35,121804,
1093,547,Đen,M,109,194431,
1094,547,Đen,L,40,180614,
1095,548,Trắng,L,54,257632,
1096,548,Đen,M,33,258379,
1097,549,Đen,M,21,310723,
1098,549,Trắng,L,138,314560,
1099,550,Trắng,M,116,56064,
1100,550,Đen,M,92,62133,
1101,551,Đen,M,72,155179,
1102,551,Trắng,L,147,156561,
1103,552,Đen,L,107,459588,
1104,552,Trắng,L,30,451379,
1105,553,Đen,L,42,94811,
1106,553,Trắng,M,136,94221,
1107,554,Đen,L,92,121836,
1108,554,Trắng,M,98,119863,
1109,555,Trắng,L,61,180195,
1110,555,Trắng,M,107,183711,
1111,556,Đen,M,116,246233,
1112,556,Đen,L,36,256286,
1113,557,Đen,L,111,316436,
1114,557,Đen,L,27,310000,
1115,558,Trắng,L,55,55902,
1116,558,Đen,M,82,55790,
1117,559,Trắng,L,123,147756,
1118,559,Trắng,L,71,151591,
1119,560,Đen,L,121,450108,
1120,560,Trắng,M,138,447449,
1121,561,Đen,L,116,98493,
1122,561,Trắng,M,126,104686,
1123,562,Trắng,M,48,125509,
1124,562,Trắng,L,143,122669,
1125,563,Đen,L,86,188879,
1126,563,Trắng,L,140,185889,
1127,564,Trắng,M,149,247758,
1128,564,Trắng,L,100,253710,
1129,565,Đen,L,147,308470,
1130,565,Trắng,M,126,314150,
1131,566,Trắng,L,36,55169,
1132,566,Trắng,M,62,55292,
1133,567,Trắng,L,133,159058,
1134,567,Đen,L,87,152060,
1135,568,Đen,M,102,454643,
1136,568,Trắng,M,109,446236,
1137,569,Đen,L,75,104094,
1138,569,Trắng,M,109,98396,
1139,570,Trắng,L,65,115850,
1140,570,Đen,L,22,124357,
1141,571,Đen,M,134,193963,
1142,571,Đen,M,86,192455,
1143,572,Trắng,M,57,245255,
1144,572,Đen,M,125,250900,
1145,573,Trắng,L,64,314625,
1146,573,Trắng,M,31,306791,
1147,574,Đen,M,24,59890,
1148,574,Trắng,M,52,64899,
1149,575,Đen,L,82,145211,
1150,575,Trắng,L,23,150258,
1151,576,Đen,M,80,449347,
1152,576,Đen,M,21,452482,
1153,577,Trắng,M,84,99216,
1154,577,Trắng,M,128,102032,
1155,578,Đen,L,116,121804,
1156,578,Đen,L,72,117656,
1157,579,Trắng,L,127,190420,
1158,579,Đen,L,42,188594,
1159,580,Trắng,L,111,256658,
1160,580,Trắng,L,65,259477,
1161,581,Đen,M,90,307444,
1162,581,Trắng,M,101,314850,
1163,582,Trắng,M,60,54768,
1164,582,Trắng,M,75,63410,
1165,583,Trắng,M,90,154031,
1166,583,Đen,L,102,159457,
1167,584,Đen,L,97,447937,
1168,584,Đen,M,25,454174,
1169,585,Trắng,L,90,108672,
1170,585,Đen,M,148,104406,
1171,586,Trắng,M,90,116379,
1172,586,Trắng,M,82,122873,
1173,587,Đen,L,113,182487,
1174,587,Đen,L,130,187322,
1175,588,Đen,L,57,257038,
1176,588,Đen,L,142,257497,
1177,589,Đen,M,141,308868,
1178,589,Đen,L,29,305510,
1179,590,Trắng,M,95,55122,
1180,590,Trắng,L,50,63545,
1181,591,Đen,M,146,155139,
1182,591,Trắng,M,138,150138,
1183,592,Đen,L,60,455962,
1184,592,Trắng,L,143,451924,
1185,593,Đen,M,146,94643,
1186,593,Đen,M,54,99500,
1187,594,Đen,L,49,119993,
1188,594,Đen,L,146,117895,
1189,595,Trắng,L,49,192617,
1190,595,Trắng,L,27,188668,
1191,596,Trắng,M,138,251768,
1192,596,Trắng,L,75,253268,
1193,597,Trắng,M,134,318771,
1194,597,Đen,L,83,316355,
1195,598,Trắng,M,127,63313,
1196,598,Trắng,L,77,58651,
1197,599,Đen,M,94,146195,
1198,599,Trắng,M,47,154740,
1199,600,Trắng,M,32,452568,
1200,600,Trắng,L,120,452084,
1201,601,Trắng,L,31,102633,
1202,601,Đen,L,40,97704,
1203,602,Đen,L,144,128097,
1204,602,Trắng,M,84,115990,
1205,603,Đen,L,80,185461,
1206,603,Đen,L,21,186283,
1207,604,Đen,L,22,246316,
1208,604,Trắng,M,129,248476,
1209,605,Đen,M,46,318187,
1210,605,Đen,L,96,315458,
1211,606,Đen,M,39,62468,
1212,606,Trắng,M,122,50792,
1213,607,Trắng,M,86,147398,
1214,607,Trắng,L,140,154451,
1215,608,Đen,M,64,458419,
1216,608,Trắng,L,54,453148,
1217,609,Trắng,L,21,106823,
1218,609,Đen,L,105,106433,
1219,610,Đen,M,70,128763,
1220,610,Trắng,M,102,119613,
1221,611,Đen,M,120,185789,
1222,611,Đen,M,67,190365,
1223,612,Trắng,M,40,259697,
1224,612,Trắng,L,76,246209,
1225,613,Trắng,M,65,313395,
1226,613,Đen,M,131,309229,
1227,614,Trắng,L,62,64335,
1228,614,Trắng,M,132,51308,
1229,615,Trắng,L,29,145147,
1230,615,Trắng,M,148,150839,
1231,616,Trắng,M,71,452045,
1232,616,Trắng,L,41,448711,
1233,617,Đen,M,126,97047,
1234,617,Trắng,M,43,98804,
1235,618,Đen,M,101,117315,
1236,618,Trắng,L,137,129899,
1237,619,Đen,M,95,181181,
1238,619,Trắng,M,104,180196,
1239,620,Đen,L,46,252238,
1240,620,Trắng,L,141,259411,
1241,621,Đen,M,120,318982,
1242,621,Trắng,M,34,307223,
1243,622,Trắng,M,87,51822,
1244,622,Trắng,M,99,63552,
1245,623,Trắng,L,96,145506,
1246,623,Đen,L,57,158050,
1247,624,Đen,M,56,453056,
1248,624,Đen,L,87,449024,
1249,625,Đen,M,80,96850,
1250,625,Đen,M,150,102782,
1251,626,Trắng,L,40,122735,
1252,626,Đen,L,20,129000,
1253,627,Đen,L,93,191771,
1254,627,Đen,L,127,194305,
1255,628,Trắng,L,54,259519,
1256,628,Trắng,M,130,256027,
1257,629,Đen,L,77,310994,
1258,629,Trắng,M,118,316772,
1259,630,Trắng,L,103,59116,
1260,630,Đen,L,112,55872,
1261,631,Đen,L,74,152454,
1262,631,Trắng,M,112,153417,
1263,632,Trắng,L,38,450482,
1264,632,Đen,L,21,454687,
1265,633,Đen,L,27,97101,
1266,633,Đen,L,99,101224,
1267,634,Đen,L,22,122741,
1268,634,Đen,L,103,120110,
1269,635,Trắng,L,58,187939,
1270,635,Đen,L,82,183898,
1271,636,Trắng,L,63,254856,
1272,636,Trắng,M,104,250702,
1273,637,Trắng,M,88,317264,
1274,637,Trắng,L,76,319607,
1275,638,Đen,L,78,52148,
1276,638,Trắng,M,111,61994,
1277,639,Trắng,M,60,146863,
1278,639,Đen,L,28,147607,
1279,640,Đen,M,37,452115,
1280,640,Trắng,M,124,445835,
1281,641,Trắng,M,77,106972,
1282,641,Trắng,L,79,98961,
1283,642,Đen,L,85,124484,
1284,642,Trắng,M,150,116076,
1285,643,Đen,M,98,184200,
1286,643,Đen,L,105,186596,
1287,644,Trắng,M,59,257723,
1288,644,Trắng,M,82,253645,
1289,645,Trắng,L,146,319577,
1290,645,Đen,M,72,306427,
1291,646,Trắng,L,31,60856,
1292,646,Đen,L,148,62152,
1293,647,Đen,M,50,150096,
1294,647,Trắng,M,31,157640,
1295,648,Đen,M,46,449270,
1296,648,Trắng,M,74,449291,
1297,649,Đen,M,101,94342,
1298,649,Đen,L,104,107692,
1299,650,Đen,M,26,125500,
1300,650,Đen,L,117,123488,
1301,651,Trắng,M,131,186944,
1302,651,Trắng,L,101,186645,
1303,652,Đen,M,32,247682,
1304,652,Đen,M,41,245492,
1305,653,Đen,M,135,315098,
1306,653,Trắng,M,78,305819,
1307,654,Trắng,M,81,64348,
1308,654,Đen,L,57,60934,
1309,655,Trắng,L,28,149284,
1310,655,Đen,M,94,153925,
1311,656,Trắng,M,87,456287,
1312,656,Đen,M,145,455916,
1313,657,Trắng,M,31,103822,
1314,657,Trắng,L,122,106957,
1315,658,Đen,M,77,122577,
1316,658,Trắng,L,45,129037,
1317,659,Trắng,M,66,191405,
1318,659,Đen,L,89,187315,
1319,660,Trắng,L,147,245201,
1320,660,Trắng,M,22,254291,
1321,661,Trắng,L,89,310838,
1322,661,Đen,L,109,314093,
1323,662,Đen,L,28,51344,
1324,662,Trắng,M,22,61703,
1325,663,Trắng,M,72,145450,
1326,663,Trắng,L,33,156667,
1327,664,Đen,M,109,453255,
1328,664,Đen,L,34,448745,
1329,665,Đen,M,34,105325,
1330,665,Trắng,M,114,107115,
1331,666,Trắng,L,33,125889,
1332,666,Trắng,L,77,121184,
1333,667,Đen,L,76,188032,
1334,667,Đen,M,48,185094,
1335,668,Trắng,M,141,258905,
1336,668,Trắng,L,107,258807,
1337,669,Trắng,L,136,311600,
1338,669,Đen,L,25,305636,
1339,670,Trắng,L,63,54750,
1340,670,Đen,M,113,59690,
1341,671,Trắng,M,129,155128,
1342,671,Đen,L,92,149960,
1343,672,Trắng,L,73,454145,
1344,672,Đen,M,97,448975,
1345,673,Đen,M,115,94488,
1346,673,Đen,L,31,100058,
1347,674,Trắng,M,34,129771,
1348,674,Đen,M,105,118225,
1349,675,Đen,L,100,191538,
1350,675,Trắng,L,141,190196,
1351,676,Trắng,M,34,259533,
1352,676,Trắng,L,76,256669,
1353,677,Trắng,M,143,315699,
1354,677,Trắng,M,127,310798,
1355,678,Trắng,M,93,61040,
1356,678,Đen,L,120,58498,
1357,679,Trắng,M,91,154872,
1358,679,Trắng,M,58,145074,
1359,680,Trắng,M,91,452387,
1360,680,Trắng,L,89,456037,
1361,681,Trắng,M,73,94301,
1362,681,Trắng,L,70,97576,
1363,682,Đen,M,133,129877,
1364,682,Trắng,L,63,124724,
1365,683,Trắng,M,30,193241,
1366,683,Đen,M,64,180586,
1367,684,Trắng,L,135,257658,
1368,684,Đen,M,63,245661,
1369,685,Đen,M,128,314978,
1370,685,Trắng,M,23,313956,
1371,686,Đen,L,23,64464,
1372,686,Đen,L,105,61183,
1373,687,Trắng,M,120,154211,
1374,687,Đen,M,113,155611,
1375,688,Trắng,L,117,455437,
1376,688,Trắng,L,74,451457,
1377,689,Đen,L,143,94360,
1378,689,Trắng,M,73,95245,
1379,690,Trắng,L,146,120882,
1380,690,Đen,M,98,117404,
1381,691,Đen,L,52,184216,
1382,691,Trắng,M,117,192990,
1383,692,Trắng,L,72,247128,
1384,692,Đen,L,145,251711,
1385,693,Trắng,M,94,315873,
1386,693,Đen,M,95,308207,
1387,694,Đen,L,53,57947,
1388,694,Trắng,L,105,55156,
1389,695,Đen,M,54,159293,
1390,695,Trắng,L,133,155308,
1391,696,Trắng,L,32,446622,
1392,696,Trắng,M,54,454077,
1393,697,Đen,M,117,103833,
1394,697,Đen,M,140,97613,
1395,698,Đen,L,97,125527,
1396,698,Đen,M,147,123481,
1397,699,Đen,L,51,192235,
1398,699,Trắng,M,121,189177,
1399,700,Đen,L,89,247435,
1400,700,Trắng,M,22,252976,
1401,701,Trắng,M,41,309449,
1402,701,Trắng,L,122,319906,
1403,702,Trắng,L,95,50167,
1404,702,Đen,M,126,58418,
1405,703,Trắng,M,32,155493,
1406,703,Trắng,M,51,146430,
1407,704,Đen,L,100,456072,
1408,704,Trắng,M,47,453611,
1409,705,Đen,L,111,107811,
1410,705,Trắng,L,123,97279,
1411,706,Trắng,M,46,119860,
1412,706,Đen,L,144,118583,
1413,707,Trắng,M,146,191333,
1414,707,Đen,L,81,194658,
1415,708,Trắng,M,21,258114,
1416,708,Trắng,L,54,245417,
1417,709,Trắng,L,58,307072,
1418,709,Đen,L,146,310351,
1419,710,Đen,M,54,56762,
1420,710,Đen,M,126,63289,
1421,711,Trắng,L,50,151923,
1422,711,Đen,M,74,152991,
1423,712,Đen,L,29,455795,
1424,712,Đen,L,32,450155,
1425,713,Trắng,L,44,101309,
1426,713,Đen,L,125,98808,
1427,714,Trắng,M,139,129984,
1428,714,Đen,M,84,122947,
1429,715,Đen,L,135,190783,
1430,715,Trắng,M,30,191480,
1431,716,Đen,M,70,254419,
1432,716,Đen,L,49,251856,
1433,717,Trắng,L,63,314805,
1434,717,Đen,M,132,306273,
1435,718,Trắng,M,34,57272,
1436,718,Đen,L,99,61309,
1437,719,Đen,L,21,156193,
1438,719,Trắng,L,88,147462,
1439,720,Trắng,L,71,450902,
1440,720,Đen,L,142,459905,
1441,721,Đen,M,98,96953,
1442,721,Trắng,L,85,105365,
1443,722,Trắng,M,134,115111,
1444,722,Trắng,M,135,123258,
1445,723,Trắng,L,150,192900,
1446,723,Trắng,M,148,183355,
1447,724,Đen,L,50,249544,
1448,724,Đen,M,53,247459,
1449,725,Trắng,M,83,315429,
1450,725,Trắng,M,79,312706,
1451,726,Đen,L,127,59634,
1452,726,Đen,L,59,51871,
1453,727,Đen,L,82,157995,
1454,727,Đen,L,83,149837,
1455,728,Đen,L,24,449309,
1456,728,Đen,M,117,453712,
1457,729,Trắng,M,134,102458,
1458,729,Trắng,L,30,108900,
1459,730,Đen,L,71,125231,
1460,730,Đen,M,56,122293,
1461,731,Trắng,L,138,194599,
1462,731,Đen,L,21,190100,
1463,732,Đen,M,43,252330,
1464,732,Đen,M,141,246888,
1465,733,Đen,M,60,312855,
1466,733,Trắng,M,100,313215,
1467,734,Trắng,L,45,55617,
1468,734,Đen,M,98,50486,
1469,735,Trắng,L,99,149399,
1470,735,Trắng,L,80,149626,
1471,736,Trắng,L,96,457771,
1472,736,Đen,L,123,453631,
1473,737,Đen,M,24,100405,
1474,737,Trắng,M,119,104365,
1475,738,Trắng,M,25,125408,
1476,738,Trắng,M,91,115526,
1477,739,Trắng,M,42,188055,
1478,739,Đen,L,46,193066,
1479,740,Đen,L,22,248412,
1480,740,Trắng,L,104,255285,
1481,741,Đen,L,113,309954,
1482,741,Đen,M,136,314836,
1483,742,Trắng,L,51,59561,
1484,742,Trắng,L,61,59559,
1485,743,Trắng,M,139,152613,
1486,743,Trắng,L,62,158398,
1487,744,Đen,L,100,451422,
1488,744,Trắng,L,120,447771,
1489,745,Trắng,M,31,107509,
1490,745,Trắng,L,32,103142,
1491,746,Trắng,L,98,121259,
1492,746,Trắng,M,44,123319,
1493,747,Trắng,M,101,194436,
1494,747,Trắng,L,31,180638,
1495,748,Trắng,L,110,248658,
1496,748,Đen,M,44,250734,
1497,749,Đen,M,120,308299,
1498,749,Đen,L,43,312709,
1499,750,Trắng,M,85,59338,
1500,750,Đen,M,131,52939,
1501,751,Trắng,L,132,148478,
1502,751,Đen,M,68,155736,
1503,752,Đen,M,135,457838,
1504,752,Đen,M,115,452597,
1505,753,Trắng,L,114,108658,
1506,753,Trắng,L,53,106842,
1507,754,Đen,L,67,116150,
1508,754,Trắng,M,74,117987,
1509,755,Trắng,L,133,194121,
1510,755,Đen,L,105,194057,
1511,756,Trắng,L,70,256355,
1512,756,Đen,M,145,253091,
1513,757,Đen,M,124,307730,
1514,757,Trắng,M,38,315862,
1515,758,Trắng,L,23,59654,
1516,758,Trắng,L,67,59480,
1517,759,Đen,M,111,158880,
1518,759,Đen,L,65,147213,
1519,760,Đen,M,52,451145,
1520,760,Đen,M,82,445530,
1521,761,Trắng,M,58,94287,
1522,761,Trắng,M,46,96192,
1523,762,Trắng,M,112,120349,
1524,762,Đen,L,103,123270,
1525,763,Trắng,L,99,193973,
1526,763,Đen,L,143,181740,
1527,764,Trắng,L,124,246713,
1528,764,Trắng,L,118,252114,
1529,765,Đen,L,125,312340,
1530,765,Trắng,M,141,310962,
1531,766,Trắng,L,29,51311,
1532,766,Trắng,M,78,52178,
1533,767,Trắng,M,21,155271,
1534,767,Trắng,L,75,145808,
1535,768,Đen,L,135,459955,
1536,768,Trắng,L,92,448093,
1537,769,Đen,L,51,102887,
1538,769,Đen,M,125,94967,
1539,770,Trắng,M,69,118854,
1540,770,Trắng,L,142,118520,
1541,771,Trắng,L,100,185063,
1542,771,Đen,L,36,190793,
1543,772,Đen,M,146,247947,
1544,772,Trắng,L,22,246872,
1545,773,Đen,M,71,308836,
1546,773,Đen,M,73,313896,
1547,774,Đen,L,47,59532,
1548,774,Đen,M,51,50119,
1549,775,Đen,M,60,148821,
1550,775,Đen,M,63,158673,
1551,776,Đen,M,124,454973,
1552,776,Trắng,M,144,447329,
1553,777,Trắng,L,30,107355,
1554,777,Đen,M,38,103825,
1555,778,Trắng,M,123,126689,
1556,778,Trắng,M,123,125913,
1557,779,Trắng,M,98,193993,
1558,779,Trắng,M,116,194318,
1559,780,Đen,M,82,256735,
1560,780,Đen,L,100,246717,
1561,781,Đen,L,22,319069,
1562,781,Trắng,M,100,314593,
1563,782,Đen,M,59,51434,
1564,782,Trắng,L,38,58725,
1565,783,Đen,M,101,150211,
1566,783,Trắng,M,109,159912,
1567,784,Trắng,L,138,453001,
1568,784,Trắng,L,20,451669,
1569,785,Trắng,M,110,101895,
1570,785,Đen,L,77,98232,
1571,786,Đen,L,148,122333,
1572,786,Trắng,L,59,127710,
1573,787,Trắng,M,58,188292,
1574,787,Trắng,M,149,183830,
1575,788,Trắng,M,22,255577,
1576,788,Trắng,L,85,255675,
1577,789,Trắng,L,70,315395,
1578,789,Trắng,L,95,312607,
1579,790,Đen,M,46,64419,
1580,790,Trắng,L,31,56153,
1581,791,Đen,M,67,152151,
1582,791,Trắng,M,143,155242,
1583,792,Đen,L,31,453151,
1584,792,Trắng,M,102,450997,
1585,793,Trắng,L,86,104994,
1586,793,Trắng,M,35,94041,
1587,794,Đen,M,89,120507,
1588,794,Trắng,M,105,127111,
1589,795,Trắng,L,104,181139,
1590,795,Đen,L,141,190149,
1591,796,Đen,M,57,248032,
1592,796,Đen,L,25,259858,
1593,797,Trắng,L,102,312054,
1594,797,Trắng,M,109,316558,
1595,798,Đen,M,75,56171,
1596,798,Đen,L,44,58909,
1597,799,Trắng,L,28,145831,
1598,799,Đen,M,110,147814,
1599,800,Trắng,L,125,447055,
1600,800,Đen,L,75,451732,
1601,801,Đen,M,94,106585,
1602,801,Đen,L,29,106981,
1603,802,Trắng,M,83,125502,
1604,802,Trắng,M,50,129878,
1605,803,Trắng,L,25,181178,
1606,803,Trắng,M,106,184862,
1607,804,Trắng,M,118,255857,
1608,804,Trắng,L,88,257473,
1609,805,Đen,L,41,307656,
1610,805,Trắng,M,90,307517,
